Tick,Quality,type,Task
2077.3,9.104647694696654,Order353-3,Task 7650
2077.3,28.404750445423947,Order353-2,Task 7649
2078.3,14.156964097035925,Order353-4,Task 7651
2079.0,21.819910276976756,Order353-5,Task 7652
2084.3,25.89307695897245,Order352-5,Task 7672
2268.3,26.470068671786667,Order348-10,Task 7804
2322.3,21.235801459975836,Order353-1,Task 7855
2322.3,21.919538086620587,Order353-9,Task 7863
2323.3,12.49240338695359,Order353-3,Task 7857
2323.3,14.522510985914991,Order353-2,Task 7856
2324.3,14.371916061580496,Order353-4,Task 7858
2325.0,22.14316757526772,Order353-5,Task 7859
2335.0,23.20093691761961,Order348-10,Task 7884
2451.3,22.193516710549478,Order352-5,Task 7968
2451.3,20.107222697532833,Order352-5,Task 7977
2493.3,12.660373396404509,Order352-5,Task 7996
2511.3,22.18699779626413,Order352-5,Task 8025
2557.3,15.170465494182853,Order352-5,Task 8052
2590.0,23.084254469960296,Order348-10,Task 8076
2657.3,21.535763877043106,Order352-5,Task 8151
2689.3,22.598281610094695,Order353-1,Task 8176
2689.3,20.779427926338137,Order353-9,Task 8184
2690.3,15.916526241894745,Order353-2,Task 8177
2690.3,10.6768919833991,Order353-3,Task 8178
2691.3,18.389720563502774,Order353-4,Task 8179
2692.0,18.01576872285891,Order353-5,Task 8180
2711.3,19.77687002188046,Order352-5,Task 8200
2757.0,25.717653455953304,Order348-10,Task 8234
2775.3,28.374223313917657,Order348-10,Task 8254
2826.3,15.210094682111666,Order353-9,Task 8312
2826.3,22.389517799079165,Order353-1,Task 8304
2827.3,9.597714125736116,Order353-3,Task 8306
2827.3,15.906293638649675,Order353-2,Task 8305
2828.3,19.759198138964962,Order353-4,Task 8307
2829.0,25.073163152859713,Order353-5,Task 8308
2949.3,20.052365356703937,Order352-5,Task 8436
2951.3,24.41986025958544,Order348-10,Task 8431
2963.3,24.069803368068907,Order353-1,Task 8441
2963.3,21.058844995662007,Order353-9,Task 8449
2965.3,9.896862150220002,Order353-3,Task 8443
2965.3,24.749454747650912,Order353-2,Task 8442
2967.3,12.400167286306658,Order353-4,Task 8444
2968.3,20.175952628261175,Order353-5,Task 8445
2981.0,21.672494352234878,Order348-10,Task 8490
